date,ninsee,no2,o3,pm10,code_commune,commune_std
09/04/2018,77354,18,33,27,77354.0,77354.0
09/04/2018,77355,13,33,30,77355.0,77355.0
09/04/2018,77356,11,31,30,77356.0,77356.0
09/04/2018,77357,17,29,34,77357.0,77357.0
09/04/2018,77358,20,31,39,77358.0,77358.0
09/04/2018,77359,22,30,27,77359.0,77359.0
09/04/2018,77360,19,27,35,77360.0,77360.0
09/04/2018,77361,17,31,35,77361.0,77361.0
09/04/2018,77363,36,22,44,77363.0,77363.0
09/04/2018,77364,24,31,40,77364.0,77364.0
09/04/2018,77365,17,28,34,77365.0,77365.0
09/04/2018,77366,22,31,40,77366.0,77366.0
09/04/2018,77367,14,33,35,77367.0,77367.0
09/04/2018,77368,14,30,30,77368.0,77368.0
09/04/2018,77369,17,31,37,77369.0,77369.0
09/04/2018,77370,9,39,22,77370.0,77370.0
09/04/2018,77371,18,28,35,77371.0,77371.0
09/04/2018,77372,34,22,44,77372.0,77372.0
09/04/2018,77373,40,19,44,77373.0,77373.0
09/04/2018,77374,34,20,42,77374.0,77374.0
09/04/2018,77376,26,27,40,77376.0,77376.0
09/04/2018,77377,32,20,39,77377.0,77377.0
09/04/2018,77378,26,28,30,77378.0,77378.0
09/04/2018,77379,14,30,30,77379.0,77379.0
09/04/2018,77380,15,33,37,77380.0,77380.0
09/04/2018,77381,20,28,34,77381.0,77381.0
09/04/2018,77382,22,28,39,77382.0,77382.0
09/04/2018,77383,17,31,32,77383.0,77383.0
09/04/2018,77384,32,23,35,77384.0,77384.0
09/04/2018,77385,13,31,30,77385.0,77385.0
09/04/2018,77386,10,39,22,77386.0,77386.0
09/04/2018,77387,10,39,22,77387.0,77387.0
09/04/2018,77388,13,33,32,77388.0,77388.0
09/04/2018,77389,26,27,30,77389.0,77389.0
09/04/2018,77390,37,19,44,77390.0,77390.0
09/04/2018,77391,14,30,32,77391.0,77391.0
09/04/2018,77392,22,33,39,77392.0,77392.0
09/04/2018,77393,20,26,35,77393.0,77393.0
09/04/2018,77394,29,23,32,77394.0,77394.0
09/04/2018,77395,9,39,20,77395.0,77395.0
09/04/2018,77396,14,30,30,77396.0,77396.0
09/04/2018,77397,12,33,30,77397.0,77397.0
09/04/2018,77398,13,31,29,77398.0,77398.0
09/04/2018,77399,10,38,24,77399.0,77399.0
09/04/2018,77400,18,28,35,77400.0,77400.0
09/04/2018,77401,12,33,32,77401.0,77401.0
09/04/2018,77402,13,30,29,77402.0,77402.0
09/04/2018,77403,13,30,30,77403.0,77403.0
09/04/2018,77404,14,31,30,77404.0,77404.0
09/04/2018,77405,14,32,32,77405.0,77405.0
09/04/2018,77406,14,31,32,77406.0,77406.0
09/04/2018,77407,30,29,32,77407.0,77407.0
09/04/2018,77408,17,30,37,77408.0,77408.0
09/04/2018,77409,14,37,25,77409.0,77409.0
09/04/2018,77410,29,23,34,77410.0,77410.0
09/04/2018,77411,15,31,32,77411.0,77411.0
09/04/2018,77412,21,31,27,77412.0,77412.0
09/04/2018,77413,24,25,39,77413.0,77413.0
09/04/2018,77414,14,30,32,77414.0,77414.0
09/04/2018,77415,16,32,35,77415.0,77415.0
09/04/2018,77416,16,30,32,77416.0,77416.0
09/04/2018,77417,13,30,30,77417.0,77417.0
09/04/2018,77418,14,31,30,77418.0,77418.0
09/04/2018,77419,13,37,24,77419.0,77419.0
09/04/2018,77420,26,32,40,77420.0,77420.0
09/04/2018,77421,14,30,30,77421.0,77421.0
09/04/2018,77423,13,30,29,77423.0,77423.0
09/04/2018,77424,13,29,29,77424.0,77424.0
09/04/2018,77425,18,33,24,77425.0,77425.0
09/04/2018,77426,23,28,32,77426.0,77426.0
09/04/2018,77427,28,29,40,77427.0,77427.0
09/04/2018,77428,20,28,32,77428.0,77428.0
09/04/2018,77429,13,32,30,77429.0,77429.0
09/04/2018,77430,19,33,39,77430.0,77430.0
09/04/2018,77431,9,39,22,77431.0,77431.0
09/04/2018,77432,14,30,30,77432.0,77432.0
09/04/2018,77433,17,29,34,77433.0,77433.0
09/04/2018,77434,12,34,29,77434.0,77434.0
09/04/2018,77435,24,30,29,77435.0,77435.0
09/04/2018,77436,14,30,32,77436.0,77436.0
09/04/2018,77437,21,33,39,77437.0,77437.0
09/04/2018,77438,34,20,44,77438.0,77438.0
09/04/2018,77439,15,37,27,77439.0,77439.0
09/04/2018,77440,15,32,34,77440.0,77440.0
09/04/2018,77441,19,33,27,77441.0,77441.0
09/04/2018,77442,15,35,24,77442.0,77442.0
09/04/2018,77443,19,29,35,77443.0,77443.0
09/04/2018,77444,13,29,30,77444.0,77444.0
09/04/2018,77445,33,25,34,77445.0,77445.0
09/04/2018,77446,14,32,30,77446.0,77446.0
09/04/2018,77447,29,27,32,77447.0,77447.0
09/04/2018,77448,14,32,32,77448.0,77448.0
09/04/2018,77449,27,23,40,77449.0,77449.0
09/04/2018,77450,38,20,40,77450.0,77450.0
09/04/2018,77451,16,32,34,77451.0,77451.0
09/04/2018,77452,13,33,30,77452.0,77452.0
09/04/2018,77453,25,27,30,77453.0,77453.0
09/04/2018,77454,15,32,30,77454.0,77454.0
09/04/2018,77455,31,21,37,77455.0,77455.0
09/04/2018,77456,13,31,30,77456.0,77456.0
09/04/2018,77457,30,21,37,77457.0,77457.0
09/04/2018,77458,10,39,22,77458.0,77458.0
09/04/2018,77459,13,30,30,77459.0,77459.0
09/04/2018,77460,14,33,34,77460.0,77460.0
09/04/2018,77461,14,33,30,77461.0,77461.0
09/04/2018,77462,30,29,42,77462.0,77462.0
09/04/2018,77463,14,36,24,77463.0,77463.0
09/04/2018,77464,31,23,42,77464.0,77464.0
09/04/2018,77465,11,38,24,77465.0,77465.0
09/04/2018,77466,23,25,37,77466.0,77466.0
09/04/2018,77467,12,38,27,77467.0,77467.0
09/04/2018,77468,36,20,44,77468.0,77468.0
09/04/2018,77469,18,28,35,77469.0,77469.0
09/04/2018,77470,30,21,40,77470.0,77470.0
09/04/2018,77471,10,38,20,77471.0,77471.0
09/04/2018,77472,13,31,30,77472.0,77472.0
09/04/2018,77473,10,39,22,77473.0,77473.0
09/04/2018,77474,25,28,40,77474.0,77474.0
09/04/2018,77475,17,31,37,77475.0,77475.0
09/04/2018,77476,15,33,35,77476.0,77476.0
09/04/2018,77477,10,38,22,77477.0,77477.0
09/04/2018,77478,15,33,34,77478.0,77478.0
09/04/2018,77479,37,20,44,77479.0,77479.0
09/04/2018,77480,17,35,27,77480.0,77480.0
09/04/2018,77481,16,31,32,77481.0,77481.0
09/04/2018,77482,13,38,25,77482.0,77482.0
09/04/2018,77483,16,32,37,77483.0,77483.0
09/04/2018,77484,18,29,37,77484.0,77484.0
09/04/2018,77485,11,38,20,77485.0,77485.0
09/04/2018,77486,17,29,34,77486.0,77486.0
09/04/2018,77487,27,26,30,77487.0,77487.0
09/04/2018,77489,10,38,24,77489.0,77489.0
09/04/2018,77490,12,34,34,77490.0,77490.0
09/04/2018,77491,13,37,24,77491.0,77491.0
09/04/2018,77492,12,30,29,77492.0,77492.0
09/04/2018,77493,25,24,35,77493.0,77493.0
09/04/2018,77494,15,37,25,77494.0,77494.0
09/04/2018,77495,31,25,34,77495.0,77495.0
09/04/2018,77496,16,30,32,77496.0,77496.0
09/04/2018,77498,23,28,40,77498.0,77498.0
09/04/2018,77500,10,38,24,77500.0,77500.0
09/04/2018,77501,11,38,24,77501.0,77501.0
09/04/2018,77504,10,38,24,77504.0,77504.0
09/04/2018,77505,17,30,35,77505.0,77505.0
09/04/2018,77506,11,39,24,77506.0,77506.0
09/04/2018,77507,11,32,30,77507.0,77507.0
09/04/2018,77508,26,23,39,77508.0,77508.0
09/04/2018,77509,16,34,30,77509.0,77509.0
09/04/2018,77510,28,22,40,77510.0,77510.0
09/04/2018,77511,29,30,40,77511.0,77511.0
09/04/2018,77512,12,30,29,77512.0,77512.0
09/04/2018,77513,22,29,39,77513.0,77513.0
09/04/2018,77514,37,23,44,77514.0,77514.0
09/04/2018,77515,24,30,40,77515.0,77515.0
09/04/2018,77516,12,38,24,77516.0,77516.0
09/04/2018,77517,35,22,44,77517.0,77517.0
09/04/2018,77518,25,29,29,77518.0,77518.0
09/04/2018,77519,13,29,30,77519.0,77519.0
09/04/2018,77520,9,39,22,77520.0,77520.0
09/04/2018,77521,23,25,39,77521.0,77521.0
09/04/2018,77522,12,30,30,77522.0,77522.0
09/04/2018,77523,11,30,30,77523.0,77523.0
09/04/2018,77524,13,35,29,77524.0,77524.0
09/04/2018,77525,25,31,40,77525.0,77525.0
09/04/2018,77526,13,34,35,77526.0,77526.0
09/04/2018,77527,19,28,35,77527.0,77527.0
09/04/2018,77528,29,23,32,77528.0,77528.0
09/04/2018,77529,23,26,37,77529.0,77529.0
09/04/2018,77530,14,30,30,77530.0,77530.0
09/04/2018,77531,10,38,24,77531.0,77531.0
09/04/2018,77532,14,30,32,77532.0,77532.0
09/04/2018,77533,16,34,25,77533.0,77533.0
09/04/2018,77534,28,22,35,77534.0,77534.0
09/04/2018,78003,9,34,25,78003.0,78003.0
09/04/2018,78005,28,33,42,78005.0,78005.0
09/04/2018,78006,10,35,25,78006.0,78006.0
09/04/2018,78007,27,32,35,78007.0,78007.0
09/04/2018,78009,9,34,22,78009.0,78009.0
09/04/2018,78010,25,31,32,78010.0,78010.0
09/04/2018,78013,23,30,30,78013.0,78013.0
09/04/2018,78015,25,33,37,78015.0,78015.0
09/04/2018,78020,23,30,29,78020.0,78020.0
09/04/2018,78029,24,31,30,78029.0,78029.0
09/04/2018,78030,15,35,27,78030.0,78030.0
09/04/2018,78031,24,30,27,78031.0,78031.0
09/04/2018,78033,24,30,30,78033.0,78033.0
09/04/2018,78034,20,32,29,78034.0,78034.0
09/04/2018,78036,20,31,29,78036.0,78036.0
09/04/2018,78043,33,30,35,78043.0,78043.0
09/04/2018,78048,15,33,27,78048.0,78048.0
09/04/2018,78049,25,31,30,78049.0,78049.0
09/04/2018,78050,18,33,29,78050.0,78050.0
09/04/2018,78053,17,32,27,78053.0,78053.0
09/04/2018,78057,19,32,29,78057.0,78057.0
09/04/2018,78062,24,31,30,78062.0,78062.0
09/04/2018,78068,17,33,29,78068.0,78068.0
09/04/2018,78070,24,30,29,78070.0,78070.0
09/04/2018,78071,9,34,24,78071.0,78071.0
09/04/2018,78072,21,31,27,78072.0,78072.0
09/04/2018,78073,31,32,32,78073.0,78073.0
09/04/2018,78076,15,33,25,78076.0,78076.0
09/04/2018,78077,9,35,25,78077.0,78077.0
09/04/2018,78082,20,32,27,78082.0,78082.0
09/04/2018,78084,18,32,29,78084.0,78084.0
09/04/2018,78087,17,36,25,78087.0,78087.0
09/04/2018,78089,20,32,29,78089.0,78089.0
09/04/2018,78090,24,31,32,78090.0,78090.0
09/04/2018,78092,34,30,39,78092.0,78092.0
09/04/2018,78096,11,34,25,78096.0,78096.0
09/04/2018,78104,24,30,27,78104.0,78104.0
09/04/2018,78107,19,33,27,78107.0,78107.0
09/04/2018,78108,14,35,27,78108.0,78108.0
09/04/2018,78113,23,32,29,78113.0,78113.0
09/04/2018,78117,37,31,34,78117.0,78117.0
09/04/2018,78118,25,30,27,78118.0,78118.0
09/04/2018,78120,17,35,25,78120.0,78120.0
09/04/2018,78123,26,32,35,78123.0,78123.0
09/04/2018,78124,33,31,45,78124.0,78124.0
09/04/2018,78125,15,35,25,78125.0,78125.0
09/04/2018,78126,36,30,39,78126.0,78126.0
09/04/2018,78128,17,35,25,78128.0,78128.0
09/04/2018,78133,29,32,35,78133.0,78133.0
09/04/2018,78138,24,33,35,78138.0,78138.0
09/04/2018,78140,24,32,32,78140.0,78140.0
09/04/2018,78143,31,33,30,78143.0,78143.0
09/04/2018,78146,33,31,42,78146.0,78146.0
09/04/2018,78147,16,33,29,78147.0,78147.0
09/04/2018,78152,27,31,32,78152.0,78152.0
09/04/2018,78158,36,29,37,78158.0,78158.0
09/04/2018,78160,25,35,29,78160.0,78160.0
09/04/2018,78162,20,35,27,78162.0,78162.0
09/04/2018,78163,17,33,25,78163.0,78163.0
09/04/2018,78164,11,35,25,78164.0,78164.0
09/04/2018,78165,27,32,32,78165.0,78165.0
09/04/2018,78168,20,33,29,78168.0,78168.0
09/04/2018,78171,10,34,25,78171.0,78171.0
09/04/2018,78172,24,33,39,78172.0,78172.0
09/04/2018,78185,19,31,27,78185.0,78185.0
09/04/2018,78188,16,33,27,78188.0,78188.0
09/04/2018,78189,25,31,32,78189.0,78189.0
09/04/2018,78190,33,31,40,78190.0,78190.0
09/04/2018,78192,20,32,27,78192.0,78192.0
09/04/2018,78193,20,35,27,78193.0,78193.0
09/04/2018,78194,11,34,25,78194.0,78194.0
09/04/2018,78196,26,31,32,78196.0,78196.0
09/04/2018,78202,22,32,29,78202.0,78202.0
09/04/2018,78206,25,32,32,78206.0,78206.0
09/04/2018,78208,25,33,30,78208.0,78208.0
09/04/2018,78209,8,35,25,78209.0,78209.0
09/04/2018,78217,25,30,30,78217.0,78217.0
09/04/2018,78220,17,34,27,78220.0,78220.0
09/04/2018,78224,31,31,35,78224.0,78224.0
09/04/2018,78227,22,33,34,78227.0,78227.0
09/04/2018,78230,24,30,30,78230.0,78230.0
09/04/2018,78231,22,31,27,78231.0,78231.0
09/04/2018,78233,27,32,34,78233.0,78233.0
09/04/2018,78234,21,31,27,78234.0,78234.0
09/04/2018,78236,19,32,29,78236.0,78236.0
09/04/2018,78237,16,33,25,78237.0,78237.0
09/04/2018,78238,24,31,30,78238.0,78238.0
09/04/2018,78239,25,31,29,78239.0,78239.0
09/04/2018,78242,32,31,34,78242.0,78242.0
09/04/2018,78245,23,30,27,78245.0,78245.0
09/04/2018,78246,25,31,29,78246.0,78246.0
09/04/2018,78251,30,31,35,78251.0,78251.0
09/04/2018,78255,20,32,29,78255.0,78255.0
09/04/2018,78261,22,33,30,78261.0,78261.0
09/04/2018,78262,17,33,29,78262.0,78262.0
09/04/2018,78263,14,34,27,78263.0,78263.0
09/04/2018,78264,13,34,27,78264.0,78264.0
09/04/2018,78265,18,32,29,78265.0,78265.0
09/04/2018,78267,25,31,29,78267.0,78267.0
09/04/2018,78269,8,35,25,78269.0,78269.0
09/04/2018,78276,19,33,30,78276.0,78276.0
09/04/2018,78278,21,31,29,78278.0,78278.0
09/04/2018,78281,24,30,29,78281.0,78281.0
09/04/2018,78283,9,35,24,78283.0,78283.0
09/04/2018,78285,14,33,25,78285.0,78285.0
09/04/2018,78289,15,33,27,78289.0,78289.0
09/04/2018,78290,24,31,29,78290.0,78290.0
09/04/2018,78291,25,30,29,78291.0,78291.0
09/04/2018,78296,25,31,29,78296.0,78296.0
09/04/2018,78297,33,32,32,78297.0,78297.0
09/04/2018,78299,22,32,30,78299.0,78299.0
09/04/2018,78300,22,30,29,78300.0,78300.0
09/04/2018,78302,8,35,24,78302.0,78302.0
09/04/2018,78305,24,31,30,78305.0,78305.0
09/04/2018,78307,8,35,24,78307.0,78307.0
09/04/2018,78310,13,34,25,78310.0,78310.0
09/04/2018,78311,33,32,45,78311.0,78311.0
09/04/2018,78314,25,30,29,78314.0,78314.0
09/04/2018,78317,22,33,30,78317.0,78317.0
09/04/2018,78320,18,32,29,78320.0,78320.0
09/04/2018,78321,22,32,30,78321.0,78321.0
09/04/2018,78322,38,32,34,78322.0,78322.0
09/04/2018,78324,23,30,27,78324.0,78324.0
09/04/2018,78325,23,30,29,78325.0,78325.0
09/04/2018,78327,24,32,30,78327.0,78327.0
09/04/2018,78329,22,33,29,78329.0,78329.0
09/04/2018,78334,20,34,29,78334.0,78334.0
09/04/2018,78335,25,30,29,78335.0,78335.0
09/04/2018,78337,18,33,29,78337.0,78337.0
09/04/2018,78343,36,31,32,78343.0,78343.0
09/04/2018,78344,18,33,27,78344.0,78344.0
09/04/2018,78346,19,33,27,78346.0,78346.0
09/04/2018,78349,14,35,24,78349.0,78349.0
09/04/2018,78350,33,31,39,78350.0,78350.0
09/04/2018,78354,25,30,27,78354.0,78354.0
09/04/2018,78356,30,34,30,78356.0,78356.0
09/04/2018,78358,29,32,42,78358.0,78358.0
09/04/2018,78361,26,30,29,78361.0,78361.0
09/04/2018,78362,25,29,27,78362.0,78362.0
09/04/2018,78364,22,31,30,78364.0,78364.0
09/04/2018,78366,19,33,29,78366.0,78366.0
09/04/2018,78367,31,31,37,78367.0,78367.0
09/04/2018,78368,24,31,30,78368.0,78368.0
09/04/2018,78372,33,31,37,78372.0,78372.0
09/04/2018,78380,24,30,30,78380.0,78380.0
09/04/2018,78381,13,34,25,78381.0,78381.0
09/04/2018,78382,23,33,37,78382.0,78382.0
09/04/2018,78383,22,33,30,78383.0,78383.0
09/04/2018,78384,25,32,34,78384.0,78384.0
09/04/2018,78385,20,32,27,78385.0,78385.0
09/04/2018,78389,18,33,29,78389.0,78389.0
09/04/2018,78391,21,32,29,78391.0,78391.0
09/04/2018,78396,30,32,40,78396.0,78396.0
09/04/2018,78397,23,34,29,78397.0,78397.0
09/04/2018,78398,16,34,29,78398.0,78398.0
09/04/2018,78401,23,33,32,78401.0,78401.0
09/04/2018,78402,25,30,29,78402.0,78402.0
09/04/2018,78403,23,32,30,78403.0,78403.0
09/04/2018,78404,16,33,27,78404.0,78404.0
09/04/2018,78406,26,34,29,78406.0,78406.0
09/04/2018,78407,8,35,24,78407.0,78407.0
09/04/2018,78410,21,32,29,78410.0,78410.0
09/04/2018,78413,16,33,27,78413.0,78413.0
09/04/2018,78415,23,31,30,78415.0,78415.0
09/04/2018,78416,22,33,29,78416.0,78416.0
09/04/2018,78417,20,32,27,78417.0,78417.0
09/04/2018,78418,32,32,42,78418.0,78418.0
09/04/2018,78420,16,33,29,78420.0,78420.0
09/04/2018,78423,29,33,32,78423.0,78423.0
09/04/2018,78431,25,32,32,78431.0,78431.0
09/04/2018,78437,22,32,29,78437.0,78437.0
09/04/2018,78439,18,32,27,78439.0,78439.0
09/04/2018,78440,24,32,32,78440.0,78440.0
09/04/2018,78442,22,32,30,78442.0,78442.0
09/04/2018,78443,21,32,30,78443.0,78443.0
09/04/2018,78444,19,33,27,78444.0,78444.0
09/04/2018,78451,25,30,30,78451.0,78451.0
09/04/2018,78455,31,31,35,78455.0,78455.0
09/04/2018,78460,23,32,30,78460.0,78460.0
09/04/2018,78464,7,35,25,78464.0,78464.0
09/04/2018,78465,18,33,27,78465.0,78465.0
09/04/2018,78466,26,32,34,78466.0,78466.0
09/04/2018,78470,8,35,25,78470.0,78470.0
09/04/2018,78472,9,34,24,78472.0,78472.0
09/04/2018,78474,17,32,27,78474.0,78474.0
09/04/2018,78475,19,31,27,78475.0,78475.0
09/04/2018,78478,9,34,22,78478.0,78478.0
09/04/2018,78481,31,31,39,78481.0,78481.0
09/04/2018,78484,22,32,27,78484.0,78484.0
09/04/2018,78486,12,35,27,78486.0,78486.0
09/04/2018,78490,26,32,32,78490.0,78490.0
09/04/2018,78497,9,35,25,78497.0,78497.0
09/04/2018,78498,27,32,37,78498.0,78498.0
09/04/2018,78499,8,35,24,78499.0,78499.0
09/04/2018,78501,25,30,29,78501.0,78501.0
09/04/2018,78502,32,31,39,78502.0,78502.0
09/04/2018,78503,17,33,29,78503.0,78503.0
09/04/2018,78505,18,32,27,78505.0,78505.0
09/04/2018,78506,9,34,25,78506.0,78506.0
09/04/2018,78513,17,33,29,78513.0,78513.0
09/04/2018,78516,8,35,24,78516.0,78516.0
09/04/2018,78517,10,35,25,78517.0,78517.0
09/04/2018,78518,31,31,34,78518.0,78518.0
09/04/2018,78520,15,33,25,78520.0,78520.0
09/04/2018,78522,13,35,25,78522.0,78522.0
09/04/2018,78524,34,30,35,78524.0,78524.0
09/04/2018,78528,21,32,29,78528.0,78528.0
09/04/2018,78530,21,31,27,78530.0,78530.0
09/04/2018,78531,23,32,29,78531.0,78531.0
09/04/2018,78536,23,32,29,78536.0,78536.0
09/04/2018,78537,10,35,25,78537.0,78537.0
09/04/2018,78545,33,31,34,78545.0,78545.0
09/04/2018,78548,21,35,29,78548.0,78548.0
09/04/2018,78550,23,32,30,78550.0,78550.0
09/04/2018,78551,31,33,42,78551.0,78551.0
09/04/2018,78557,8,35,25,78557.0,78557.0
09/04/2018,78558,18,32,27,78558.0,78558.0
09/04/2018,78559,16,33,27,78559.0,78559.0
09/04/2018,78561,24,34,29,78561.0,78561.0
09/04/2018,78562,14,34,27,78562.0,78562.0
09/04/2018,78564,9,34,24,78564.0,78564.0
09/04/2018,78565,20,31,27,78565.0,78565.0
09/04/2018,78567,23,31,29,78567.0,78567.0
09/04/2018,78569,9,35,24,78569.0,78569.0
09/04/2018,78571,30,32,35,78571.0,78571.0
09/04/2018,78575,28,35,29,78575.0,78575.0
09/04/2018,78576,18,33,29,78576.0,78576.0
09/04/2018,78586,31,32,44,78586.0,78586.0
09/04/2018,78588,21,31,30,78588.0,78588.0
09/04/2018,78590,19,35,27,78590.0,78590.0
09/04/2018,78591,20,31,27,78591.0,78591.0
09/04/2018,78597,24,30,27,78597.0,78597.0
09/04/2018,78601,9,35,25,78601.0,78601.0
09/04/2018,78605,16,33,27,78605.0,78605.0
09/04/2018,78606,8,35,24,78606.0,78606.0
09/04/2018,78608,20,31,27,78608.0,78608.0
09/04/2018,78609,22,33,32,78609.0,78609.0
09/04/2018,78615,26,32,32,78615.0,78615.0
09/04/2018,78616,22,31,29,78616.0,78616.0
09/04/2018,78618,16,33,25,78618.0,78618.0
09/04/2018,78620,33,33,30,78620.0,78620.0
09/04/2018,78621,27,33,32,78621.0,78621.0
09/04/2018,78623,20,33,29,78623.0,78623.0
09/04/2018,78624,25,33,35,78624.0,78624.0
09/04/2018,78638,23,33,34,78638.0,78638.0
09/04/2018,78640,40,30,34,78640.0,78640.0
09/04/2018,78642,24,33,34,78642.0,78642.0
09/04/2018,78643,25,32,34,78643.0,78643.0
09/04/2018,78644,21,33,29,78644.0,78644.0
09/04/2018,78646,38,30,35,78646.0,78646.0
09/04/2018,78647,23,30,27,78647.0,78647.0
09/04/2018,78650,32,31,40,78650.0,78650.0
09/04/2018,78653,20,32,29,78653.0,78653.0
09/04/2018,78655,12,35,25,78655.0,78655.0
09/04/2018,78668,19,33,29,78668.0,78668.0
09/04/2018,78672,26,32,34,78672.0,78672.0
09/04/2018,78674,30,31,34,78674.0,78674.0
09/04/2018,78677,22,30,27,78677.0,78677.0
09/04/2018,78681,20,31,29,78681.0,78681.0
09/04/2018,78683,22,32,30,78683.0,78683.0
09/04/2018,78686,39,29,35,78686.0,78686.0
09/04/2018,78688,28,33,30,78688.0,78688.0
09/04/2018,91001,9,37,20,91001.0,91001.0
09/04/2018,91016,11,36,20,91016.0,91016.0
09/04/2018,91017,18,36,24,91017.0,91017.0
09/04/2018,91021,27,34,25,91021.0,91021.0
09/04/2018,91022,9,37,20,91022.0,91022.0
09/04/2018,91027,44,27,39,91027.0,91027.0
09/04/2018,91035,9,35,22,91035.0,91035.0
09/04/2018,91037,27,30,30,91037.0,91037.0
09/04/2018,91038,16,35,22,91038.0,91038.0
09/04/2018,91041,25,34,25,91041.0,91041.0
09/04/2018,91044,38,32,32,91044.0,91044.0
09/04/2018,91045,25,33,27,91045.0,91045.0
09/04/2018,91047,22,33,25,91047.0,91047.0
09/04/2018,91064,41,32,34,91064.0,91064.0
09/04/2018,91067,9,38,20,91067.0,91067.0
09/04/2018,91069,10,38,20,91069.0,91069.0
09/04/2018,91075,10,37,20,91075.0,91075.0
09/04/2018,91079,10,37,20,91079.0,91079.0
09/04/2018,91080,16,35,24,91080.0,91080.0
09/04/2018,91081,13,35,22,91081.0,91081.0
09/04/2018,91085,22,35,24,91085.0,91085.0
09/04/2018,91086,34,30,32,91086.0,91086.0
09/04/2018,91093,22,35,27,91093.0,91093.0
09/04/2018,91095,22,34,25,91095.0,91095.0
09/04/2018,91097,39,21,39,91097.0,91097.0
09/04/2018,91098,10,35,22,91098.0,91098.0
09/04/2018,91099,17,35,24,91099.0,91099.0
09/04/2018,91100,14,36,22,91100.0,91100.0
09/04/2018,91103,32,33,29,91103.0,91103.0
09/04/2018,91105,22,35,24,91105.0,91105.0
09/04/2018,91106,20,35,24,91106.0,91106.0
09/04/2018,91109,13,35,22,91109.0,91109.0
09/04/2018,91111,25,36,27,91111.0,91111.0
09/04/2018,91112,10,38,20,91112.0,91112.0
09/04/2018,91114,41,22,39,91114.0,91114.0
09/04/2018,91115,26,35,27,91115.0,91115.0
09/04/2018,91121,11,38,20,91121.0,91121.0
09/04/2018,91122,32,35,29,91122.0,91122.0
09/04/2018,91129,20,35,25,91129.0,91129.0
09/04/2018,91130,10,36,20,91130.0,91130.0
09/04/2018,91131,9,36,20,91131.0,91131.0
09/04/2018,91132,19,35,24,91132.0,91132.0
09/04/2018,91135,25,32,29,91135.0,91135.0
09/04/2018,91136,40,31,32,91136.0,91136.0
09/04/2018,91137,10,37,20,91137.0,91137.0
09/04/2018,91145,9,34,22,91145.0,91145.0
09/04/2018,91148,16,35,22,91148.0,91148.0
09/04/2018,91156,24,34,25,91156.0,91156.0
09/04/2018,91159,27,31,29,91159.0,91159.0
09/04/2018,91161,42,30,34,91161.0,91161.0
09/04/2018,91174,34,27,34,91174.0,91174.0
09/04/2018,91175,9,35,24,91175.0,91175.0
09/04/2018,91179,30,29,32,91179.0,91179.0
09/04/2018,91180,18,34,24,91180.0,91180.0
09/04/2018,91182,35,28,32,91182.0,91182.0
09/04/2018,91184,14,36,22,91184.0,91184.0
09/04/2018,91186,22,35,25,91186.0,91186.0
09/04/2018,91191,43,23,40,91191.0,91191.0
09/04/2018,91195,20,33,25,91195.0,91195.0
09/04/2018,91198,17,35,24,91198.0,91198.0
09/04/2018,91200,12,35,24,91200.0,91200.0
09/04/2018,91201,42,26,37,91201.0,91201.0
09/04/2018,91204,31,30,30,91204.0,91204.0
09/04/2018,91207,24,35,25,91207.0,91207.0
09/04/2018,91215,39,22,39,91215.0,91215.0
09/04/2018,91216,39,30,32,91216.0,91216.0
09/04/2018,91222,9,37,20,91222.0,91222.0
09/04/2018,91223,12,36,22,91223.0,91223.0
09/04/2018,91225,38,25,37,91225.0,91225.0
09/04/2018,91226,17,35,22,91226.0,91226.0
09/04/2018,91228,37,27,34,91228.0,91228.0
09/04/2018,91232,19,33,25,91232.0,91232.0
09/04/2018,91235,36,29,32,91235.0,91235.0
09/04/2018,91240,9,37,20,91240.0,91240.0
09/04/2018,91243,27,35,27,91243.0,91243.0
09/04/2018,91244,27,32,29,91244.0,91244.0
09/04/2018,91247,10,35,22,91247.0,91247.0
09/04/2018,91248,10,37,20,91248.0,91248.0
09/04/2018,91249,22,36,25,91249.0,91249.0
09/04/2018,91272,32,35,29,91272.0,91272.0
09/04/2018,91273,10,37,20,91273.0,91273.0
09/04/2018,91274,26,36,27,91274.0,91274.0
09/04/2018,91275,28,36,27,91275.0,91275.0
09/04/2018,91284,10,35,22,91284.0,91284.0
09/04/2018,91286,38,28,34,91286.0,91286.0
09/04/2018,91292,25,34,25,91292.0,91292.0
09/04/2018,91293,18,34,24,91293.0,91293.0
09/04/2018,91294,9,36,20,91294.0,91294.0
09/04/2018,91312,39,32,32,91312.0,91312.0
09/04/2018,91315,24,33,25,91315.0,91315.0
09/04/2018,91318,20,35,24,91318.0,91318.0
09/04/2018,91319,27,36,27,91319.0,91319.0
09/04/2018,91326,41,28,35,91326.0,91326.0
09/04/2018,91330,23,34,25,91330.0,91330.0
09/04/2018,91332,29,33,27,91332.0,91332.0
09/04/2018,91333,30,33,27,91333.0,91333.0
09/04/2018,91338,23,36,25,91338.0,91338.0
09/04/2018,91339,32,34,29,91339.0,91339.0
09/04/2018,91340,33,29,32,91340.0,91340.0
09/04/2018,91345,39,30,34,91345.0,91345.0
09/04/2018,91347,34,33,30,91347.0,91347.0
09/04/2018,91359,13,37,20,91359.0,91359.0
